total_price,total_freight,average_price,average_freight,item_count,customer_state,order_month,order_dayofweek,order_year,actual_delivery_days,predicted_delivery_days,prediction_error,risk_level
26.0,16.11,26.0,16.11,1,RJ,2,6,2018,30.823402777777776,25.17412951602346,5.649273261754317,High Risk
599.0,21.44,599.0,21.44,1,SC,11,2,2017,15.142627314814815,21.070101068983323,5.927473754168508,High Risk
109.97,45.23,109.97,45.23,1,RJ,12,0,2017,16.215740740740742,22.590355305873324,6.374614565132582,High Risk
79.9,17.81,79.9,17.81,1,SP,11,4,2017,63.10832175925926,29.264639077939595,33.84368268131966,High Risk
99.0,15.44,99.0,15.44,1,GO,2,6,2018,15.005555555555556,21.296363205823422,6.290807650267865,High Risk
199.99,25.95,199.99,25.95,1,AL,6,4,2017,28.167106481481483,20.303793170518585,7.863313310962898,High Risk
120.0,20.33,120.0,20.33,1,RJ,11,2,2017,4.947615740740741,20.41289692316871,15.465281182427969,High Risk
368.9,27.42,368.9,27.42,1,RS,11,6,2017,11.974768518518518,21.27592731847525,9.301158799956733,High Risk
99.9,38.25,99.9,38.25,1,AL,5,0,2017,24.717719907407407,20.160302018646863,4.557417888760543,High Risk
89.9,21.12,89.9,21.12,1,RJ,11,4,2017,26.907858796296296,21.731082866507,5.176775929789297,High Risk
419.0,36.29,419.0,36.29,1,MG,11,0,2017,10.43042824074074,21.302117204911852,10.871688964171112,High Risk
98.99,47.13,98.99,47.13,1,PA,4,4,2018,56.39875,25.470829977395887,30.927920022604113,High Risk
149.9,18.3,149.9,18.3,1,RJ,11,1,2017,28.970787037037038,20.411364989641456,8.559422047395582,High Risk
129.0,65.89,129.0,65.89,1,BA,3,1,2018,27.358368055555555,22.14962263750182,5.208745418053734,High Risk
350.70000000000005,49.739999999999995,116.90000000000002,16.58,3,RJ,11,6,2017,30.34148148148148,21.136835801268518,9.204645680212963,High Risk
190.0,28.06,190.0,28.06,1,MT,3,5,2018,10.35866898148148,21.70269544059279,11.34402645911131,High Risk
295.0,88.3,59.0,17.66,5,RS,12,2,2017,19.36252314814815,21.206732495481095,1.8442093473329457,High Risk
64.0,20.9,64.0,20.9,1,PA,3,0,2017,36.3071412037037,23.444446531403397,12.862694672300304,High Risk
107.37,76.89,35.79,25.63,3,PE,11,0,2017,14.41349537037037,20.930202162193112,6.516706791822742,High Risk
9.9,14.1,9.9,14.1,1,DF,3,4,2018,10.207696759259258,20.75929732866595,10.551600569406693,High Risk
179.99,17.7,179.99,17.7,1,GO,12,4,2017,6.477974537037037,21.927078212715813,15.449103675678776,High Risk
37.8,68.3,18.9,34.15,2,TO,11,2,2017,13.442094907407407,21.871046572368684,8.428951664961277,High Risk
74.0,23.39,74.0,23.39,1,MT,12,4,2017,14.489351851851852,22.1314590860192,7.642107234167346,High Risk
71.4,16.26,71.4,16.26,1,RS,12,3,2017,36.3496875,21.257714686563812,15.09197281343619,High Risk
60.99,33.59,60.99,33.59,1,RS,3,6,2018,37.58983796296296,21.80708154419944,15.782756418763519,High Risk
49.9,17.6,49.9,17.6,1,GO,2,1,2018,17.28423611111111,21.349821045357263,4.065584934246154,High Risk
98.7,27.42,98.7,27.42,1,BA,3,4,2018,26.887453703703702,21.741534499462986,5.145919204240716,High Risk
68.9,15.23,68.9,15.23,1,RS,2,2,2018,16.021967592592592,21.269407490544424,5.247439897951832,High Risk
79.0,28.95,79.0,28.95,1,CE,12,0,2017,8.908449074074074,22.64715204508373,13.738702971009655,High Risk
19.9,42.38,19.9,42.38,1,RS,11,6,2017,18.957256944444445,22.136919866444394,3.179662921999949,High Risk
110.0,34.57,110.0,34.57,1,AL,9,6,2017,29.47806712962963,20.56926644332624,8.90880068630339,High Risk
156.9,18.35,156.9,18.35,1,RJ,11,5,2017,24.440381944444443,21.056447266000077,3.3839346784443656,High Risk
25.9,16.79,25.9,16.79,1,MT,11,4,2017,23.78792824074074,20.84773206448712,2.9401961762536217,High Risk
200.99,20.9,200.99,20.9,1,DF,3,6,2018,23.934479166666666,21.37677676063626,2.5577024060304048,High Risk
44.99,27.08,44.99,27.08,1,BA,3,5,2018,36.845219907407404,21.584790428593422,15.260429478813982,High Risk
179.39999999999998,90.66,29.899999999999995,15.11,6,RJ,1,0,2018,18.050358796296297,23.142871307083833,5.092512510787536,High Risk
19.9,18.23,19.9,18.23,1,SC,3,2,2018,17.305613425925927,21.349821045357263,4.0442076194313366,High Risk
219.98,39.56,109.99,19.78,2,BA,3,2,2018,23.15599537037037,21.349821045357263,1.8061743250131066,High Risk
109.9,16.14,109.9,16.14,1,SC,12,3,2017,29.22170138888889,20.07069332521563,9.15100806367326,High Risk
52.0,17.94,52.0,17.94,1,RJ,3,2,2018,38.83020833333333,25.795681883910547,13.034526449422785,High Risk
74.9,16.28,74.9,16.28,1,SC,12,6,2017,16.61232638888889,21.088352444469095,4.476026055580206,High Risk
120.0,55.1,120.0,55.1,1,CE,4,3,2018,26.769606481481482,21.600497327706336,5.169109153775146,High Risk
61.99,37.12,61.99,37.12,1,RN,3,0,2018,23.994027777777777,21.88260840997394,2.111419367803837,High Risk
27.9,16.11,27.9,16.11,1,RJ,2,5,2018,13.422314814814815,25.23208727208324,11.809772457268426,High Risk
659.0,53.14,659.0,53.14,1,RS,2,2,2018,15.273090277777778,22.092826564880674,6.819736287102897,High Risk
59.99,16.18,59.99,16.18,1,MS,2,0,2018,17.217164351851853,21.349821045357263,4.13265669350541,High Risk
54.99,47.32,54.99,47.32,1,MA,3,5,2018,30.942453703703702,23.07661792850179,7.865835775201912,High Risk
18.0,15.1,18.0,15.1,1,GO,3,0,2018,14.282222222222222,21.269407490544424,6.987185268322202,High Risk
79.98,68.9,39.99,34.45,2,CE,3,1,2018,26.803344907407407,27.62999521315692,0.8266503057495136,High Risk
109.9,21.26,109.9,21.26,1,RJ,2,2,2018,29.078368055555554,26.05028160490173,3.0280864506538236,High Risk
150.0,17.49,150.0,17.49,1,BA,2,6,2018,29.016875,21.37677676063626,7.640098239363738,High Risk
199.0,16.14,199.0,16.14,1,RJ,3,5,2018,44.123333333333335,26.350120593167905,17.77321274016543,High Risk
39.99,16.79,39.99,16.79,1,MS,2,0,2018,9.05462962962963,21.349821045357263,12.295191415727633,High Risk
50.9,16.12,50.9,16.12,1,RJ,11,1,2017,41.88425925925926,20.436387869768357,21.447871389490903,High Risk
68.9,19.72,68.9,19.72,1,BA,2,5,2018,25.753912037037036,21.349821045357263,4.404090991679773,High Risk
130.0,39.83,130.0,39.83,1,BA,4,0,2018,23.14090277777778,21.319498061519877,1.8214047162579021,High Risk
199.0,26.67,199.0,26.67,1,PE,2,4,2018,27.09695601851852,21.494045333473927,5.602910685044591,High Risk
94.95,16.42,94.95,16.42,1,RJ,2,3,2018,46.21484953703704,25.65248366732659,20.56236586971045,High Risk
109.9,27.5,109.9,27.5,1,BA,3,4,2018,32.13425925925926,21.741534499462986,10.392724759796273,High Risk
999.0,38.79,999.0,38.79,1,PI,3,3,2018,10.65207175925926,22.016837565440337,11.364765806181078,High Risk
60.0,16.99,60.0,16.99,1,BA,12,4,2017,29.10326388888889,21.9697837648488,7.133480124040091,High Risk
49.0,19.66,49.0,19.66,1,BA,11,4,2017,28.909363425925925,20.942582332278594,7.966781093647331,High Risk
65.9,38.51,65.9,38.51,1,PA,4,2,2018,14.454224537037037,24.62914353091442,10.174918993877382,High Risk
135.0,31.62,135.0,31.62,1,PE,2,2,2018,27.961631944444445,21.80708154419944,6.154550400245004,High Risk
149.0,35.56,149.0,35.56,1,RJ,11,4,2017,20.08189814814815,22.617616631334922,2.5357184831867734,High Risk
199.0,32.99,199.0,32.99,1,AL,4,1,2017,23.168275462962963,20.12668161758194,3.0415938453810227,High Risk
89.9,67.0,89.9,67.0,1,RJ,3,4,2018,39.19052083333333,24.27728919551635,14.913231637816981,High Risk
200.0,33.93,100.0,16.965,2,RJ,3,1,2018,21.07497685185185,24.46857633961544,3.3935994877635878,High Risk
235.92,19.22,235.92,19.22,1,BA,12,5,2017,16.184768518518517,21.776734083997102,5.591965565478585,High Risk
49.9,17.6,49.9,17.6,1,RJ,2,1,2018,31.993657407407408,25.70270763594126,6.290949771466149,High Risk
85.8,35.84,42.9,17.92,2,RJ,2,1,2018,23.222430555555555,23.55004688618691,0.3276163306313542,High Risk
49.0,15.1,49.0,15.1,1,RJ,2,6,2018,12.09357638888889,25.37924274220991,13.285666353321021,High Risk
55.9,16.83,55.9,16.83,1,RS,2,1,2018,16.2375,21.349821045357263,5.1123210453572625,High Risk
99.0,16.45,99.0,16.45,1,SC,2,5,2018,16.688622685185184,21.349821045357263,4.6611983601720794,High Risk
189.0,36.64,189.0,36.64,1,PI,12,5,2017,23.25181712962963,23.128579905573165,0.12323722405646365,High Risk
49.0,19.32,49.0,19.32,1,RJ,3,1,2018,20.547662037037036,25.795681883910547,5.248019846873511,High Risk
104.0,35.86,104.0,35.86,1,RS,3,2,2018,15.213796296296296,21.849790041352353,6.635993745056057,High Risk
22.8,15.23,22.8,15.23,1,GO,3,6,2018,11.036608796296296,21.296363205823422,10.259754409527126,High Risk
119.0,31.52,119.0,31.52,1,PA,4,0,2018,37.63568287037037,27.436632856007446,10.199050014362921,High Risk
165.0,19.03,165.0,19.03,1,DF,3,0,2018,14.326967592592593,21.349821045357263,7.02285345276467,High Risk
120.0,27.38,120.0,27.38,1,CE,11,3,2017,28.212291666666665,21.89176764042216,6.320524026244506,High Risk
69.99,35.81,69.99,35.81,1,MA,12,0,2017,17.67423611111111,26.33328314163017,8.659047030519059,High Risk
37.0,15.1,37.0,15.1,1,ES,3,5,2018,19.01502314814815,21.269407490544424,2.254384342396275,High Risk
89.9,17.88,89.9,17.88,1,RJ,11,4,2017,7.00332175925926,21.256741064883727,14.253419305624467,High Risk
29.98,19.04,29.98,19.04,1,CE,3,1,2018,29.270300925925927,26.620853665824697,2.6494472601012298,High Risk
250.0,114.65,50.0,22.93,5,RJ,3,1,2018,8.230069444444444,24.326104391253466,16.09603494680902,High Risk
149.7,52.800000000000004,49.9,17.6,3,GO,2,1,2018,15.109884259259259,21.349821045357263,6.239936786098005,High Risk
49.0,15.1,49.0,15.1,1,GO,2,3,2018,15.073958333333334,21.269407490544424,6.19544915721109,High Risk
159.0,18.39,159.0,18.39,1,ES,2,3,2018,19.348078703703703,21.349821045357263,2.0017423416535607,High Risk
194.97,70.24,194.97,70.24,1,SC,1,5,2018,51.93813657407407,25.892157946521102,26.04597862755297,High Risk
200.0,16.15,200.0,16.15,1,GO,12,3,2017,22.71199074074074,21.30902619171255,1.4029645490281908,High Risk
499.0,67.07,499.0,67.07,1,BA,1,2,2018,12.234178240740741,24.735832584711087,12.501654343970346,High Risk
59.4,16.18,59.4,16.18,1,ES,11,5,2017,11.196597222222222,20.88100173623717,9.684404514014949,High Risk
119.9,20.08,119.9,20.08,1,RJ,2,4,2018,22.140543981481482,25.976878982268257,3.836335000786775,High Risk
12.9,21.15,12.9,21.15,1,AM,11,2,2017,40.82188657407407,22.469860932543778,18.352025641530293,High Risk
119.9,23.38,119.9,23.38,1,RJ,3,3,2018,11.689675925925926,25.903970822279078,14.214294896353152,High Risk
169.0,17.62,169.0,17.62,1,BA,2,3,2018,18.974247685185187,21.349821045357263,2.3755733601720763,High Risk
25.0,18.0,25.0,18.0,1,SP,1,0,2017,7.746192129629629,22.20522236408189,14.45903023445226,High Risk
130.0,29.31,130.0,29.31,1,PA,8,0,2017,16.260185185185186,20.026799634135436,3.76661444895025,High Risk
75.0,62.35,75.0,62.35,1,SC,1,3,2018,21.986875,24.70765983563563,2.72078483563563,High Risk
199.0,16.14,199.0,16.14,1,RJ,2,2,2018,12.050775462962964,26.350120593167905,14.29934513020494,High Risk
69.9,19.73,69.9,19.73,1,BA,11,1,2017,23.68141203703704,20.44711998644037,3.234292050596668,High Risk
69.9,17.74,69.9,17.74,1,RJ,3,6,2018,15.970405092592593,25.761775944490065,9.791370851897472,High Risk
89.9,17.88,89.9,17.88,1,RS,11,6,2017,23.752916666666668,21.19835722519455,2.5545594414721187,High Risk
139.9,20.47,139.9,20.47,1,ES,2,0,2018,45.46421296296296,21.349821045357263,24.114391917605698,High Risk
31.9,15.79,31.9,15.79,1,ES,2,4,2018,31.71738425925926,21.269407490544424,10.447976768714835,High Risk
110.0,36.09,110.0,36.09,1,AL,10,4,2017,28.968796296296297,20.226932235970306,8.741864060325991,High Risk
107.0,34.55,107.0,34.55,1,PB,12,0,2017,11.227164351851853,22.49770112957257,11.270536777720716,High Risk
29.9,21.15,29.9,21.15,1,ES,11,5,2017,11.370578703703703,21.24422511173666,9.873646408032958,High Risk
37.8,30.2,18.9,15.1,2,SC,2,3,2018,28.13771990740741,21.269407490544424,6.8683124168629845,High Risk
155.0,17.53,155.0,17.53,1,BA,11,4,2017,17.014085648148146,20.811362812224697,3.797277164076551,High Risk
84.9,28.99,84.9,28.99,1,PE,2,3,2018,32.584525462962965,21.70269544059279,10.881830022370174,High Risk
75.0,21.02,75.0,21.02,1,SC,12,6,2017,11.070821759259259,21.27040491167907,10.19958315241981,High Risk
799.0,18.15,799.0,18.15,1,SP,3,5,2018,3.4197569444444444,20.417850077640356,16.998093133195912,High Risk
64.9,38.5,64.9,38.5,1,BA,3,6,2018,10.039583333333333,21.923899060183068,11.884315726849735,High Risk
170.0,34.32,85.0,17.16,2,RJ,2,1,2018,44.44153935185185,23.84283270857328,20.59870664327857,High Risk
129.0,18.15,129.0,18.15,1,MS,12,2,2017,12.163912037037036,21.19594456118054,9.032032524143503,High Risk
169.9,31.94,169.9,31.94,1,DF,2,4,2018,17.08328703703704,21.744386248383694,4.661099211346656,High Risk
79.0,17.8,79.0,17.8,1,RJ,12,5,2017,30.95636574074074,22.39729246126225,8.55907327947849,High Risk
19.99,17.93,19.99,17.93,1,SC,3,6,2018,30.71877314814815,21.37677676063626,9.341996387511887,High Risk
229.04,55.87,229.04,55.87,1,PA,12,5,2017,33.35358796296296,25.805945562291708,7.547642400671254,High Risk
29.7,15.1,29.7,15.1,1,ES,2,3,2018,14.224594907407408,21.269407490544424,7.044812583137016,High Risk
116.6,33.08,116.6,33.08,1,RJ,3,0,2018,29.12392361111111,24.708760755662535,4.415162855448575,High Risk
45.9,26.89,45.9,26.89,1,PA,1,0,2018,17.71009259259259,24.57235948677434,6.862266894181747,High Risk
680.0,193.28,680.0,193.28,1,CE,3,0,2017,39.92204861111111,31.32146258821391,8.600586022897197,High Risk
229.0,30.0,229.0,30.0,1,PA,1,5,2018,14.088854166666666,22.48678329671173,8.397929130045066,High Risk
119.0,16.56,119.0,16.56,1,RS,12,0,2017,3.2385069444444445,21.228378556762497,17.98987161231805,High Risk
169.99,20.71,169.99,20.71,1,RS,3,6,2018,16.836956018518517,21.37677676063626,4.539820742117744,High Risk
10.99,15.1,10.99,15.1,1,RJ,12,0,2017,14.699571759259259,20.316160891733322,5.616589132474063,High Risk
669.0,41.0,669.0,41.0,1,PI,1,5,2017,19.004467592592594,36.54604167164976,17.541574079057167,High Risk
16.99,20.8,16.99,20.8,1,AL,5,3,2017,28.39296296296296,23.638826101065742,4.754136861897219,High Risk
159.77,27.66,159.77,27.66,1,PA,1,5,2018,12.983877314814816,22.565276722874497,9.581399408059681,High Risk
350.9,21.0,350.9,21.0,1,CE,12,2,2017,13.484756944444445,29.492135500030702,16.007378555586257,High Risk
120.0,20.99,120.0,20.99,1,GO,3,4,2018,32.27407407407407,21.349821045357263,10.924253028716809,High Risk
174.9,21.67,174.9,21.67,1,BA,4,6,2017,16.615092592592593,25.89721146520856,9.282118872615968,High Risk
56.0,30.2,28.0,15.1,2,RJ,2,2,2018,33.468900462962964,23.806737487056903,9.66216297590606,High Risk
440.0,26.01,440.0,26.01,1,BA,4,3,2018,48.05260416666667,20.72179707999096,27.33080708667571,High Risk
319.9,35.0,319.9,35.0,1,PB,3,5,2018,24.815949074074073,21.867373016840098,2.948576057233975,High Risk
87.0,37.3,87.0,37.3,1,RJ,3,3,2018,11.864386574074073,23.89925578579406,12.034869211719988,High Risk
599.0,73.41,599.0,73.41,1,MG,12,0,2017,17.499837962962964,21.007743052120205,3.5079050891572408,High Risk
414.62,17.0,414.62,17.0,1,RJ,2,2,2018,26.92908564814815,26.55689439805668,0.37219125009146836,High Risk
69.9,16.25,69.9,16.25,1,RJ,12,3,2017,58.7234375,21.513761972860674,37.209675527139325,High Risk
44.5,25.63,44.5,25.63,1,PE,11,6,2017,15.890810185185185,21.36499234634384,5.474182161158655,High Risk
109.9,18.05,109.9,18.05,1,SE,2,6,2018,15.454768518518518,21.37677676063626,5.922008242117743,High Risk
29.0,16.11,29.0,16.11,1,RJ,11,0,2017,32.08996527777778,20.2860681607031,11.80389711707468,High Risk
13.65,18.23,13.65,18.23,1,RJ,3,3,2018,33.56988425925926,25.60969183781524,7.96019242144402,High Risk
199.95000000000002,124.2,39.99,24.84,5,AP,2,1,2017,15.645266203703704,73.95958065795011,58.31431445424641,High Risk
75.0,21.02,75.0,21.02,1,ES,11,1,2017,15.251493055555555,20.85134120246115,5.599848146905595,High Risk
2700.0,59.88,1350.0,29.94,2,MG,11,0,2017,22.82053240740741,21.763915560666934,1.056616846740475,High Risk
79.0,17.8,79.0,17.8,1,RJ,11,1,2017,16.066458333333333,20.601206311465752,4.534747978132419,High Risk
29.9,18.23,29.9,18.23,1,RJ,3,5,2018,48.96243055555556,25.744118938717467,23.21831161683809,High Risk
99.0,20.65,99.0,20.65,1,ES,11,5,2017,3.5575925925925924,20.75417669002155,17.196584097428957,High Risk
254.9,27.06,254.9,27.06,1,PA,9,1,2017,21.060810185185186,20.60407556799854,0.45673461718664754,High Risk
89.9,17.88,89.9,17.88,1,RS,12,5,2017,19.028425925925927,21.97972136130435,2.951295435378423,High Risk
225.0,43.77,225.0,43.77,1,RJ,11,5,2017,32.8683912037037,22.796663914055124,10.071727289648578,High Risk
59.9,16.18,59.9,16.18,1,ES,2,1,2018,19.81451388888889,21.349821045357263,1.5353071564683738,High Risk
59.9,18.96,59.9,18.96,1,ES,11,0,2017,11.409236111111111,20.01596245758918,8.606726346478068,High Risk
133.9,18.82,133.9,18.82,1,RJ,3,2,2018,36.22769675925926,26.110810946317983,10.116885812941277,High Risk
75.0,16.29,75.0,16.29,1,RJ,2,2,2018,51.04103009259259,25.65248366732659,25.388546425266004,High Risk
23.99,15.1,23.99,15.1,1,RJ,2,1,2018,16.217847222222222,25.062204868986324,8.844357646764102,High Risk
55.0,17.67,55.0,17.67,1,PA,1,1,2018,12.819537037037037,20.886051430254966,8.066514393217929,High Risk
30.21,17.6,30.21,17.6,1,RJ,11,6,2017,22.958726851851853,21.097723404625807,1.8610034472260466,High Risk
968.0,44.3,968.0,44.3,1,RJ,12,1,2017,13.322407407407407,22.515381298536393,9.192973891128986,High Risk
119.8,38.78,59.9,19.39,2,RS,3,3,2018,21.36570601851852,21.349821045357263,0.015884973161256255,High Risk
49.9,16.92,49.9,16.92,1,RS,11,5,2017,16.084421296296295,21.105342393261193,5.020921096964898,High Risk
139.0,57.52,139.0,57.52,1,PB,4,0,2018,14.21,20.33183390168542,6.12183390168542,High Risk
199.9,20.64,199.9,20.64,1,SC,12,5,2017,24.145891203703705,21.13743171304801,3.008459490655696,High Risk
69.9,47.02,69.9,47.02,1,RR,2,1,2018,73.93239583333333,22.05221545845094,51.880180374882386,High Risk
75.0,16.5,75.0,16.5,1,DF,3,2,2018,20.30902777777778,21.349821045357263,1.0407932675794846,High Risk
82.99,17.83,82.99,17.83,1,SE,12,3,2017,27.335497685185185,21.35614327645149,5.979354408733695,High Risk
79.9,22.88,79.9,22.88,1,CE,12,2,2017,15.945694444444445,22.517186527165777,6.571492082721331,High Risk
58.9,34.21,58.9,34.21,1,AL,9,1,2017,24.68434027777778,20.738400690429735,3.945939587348043,High Risk
49.9,17.66,49.9,17.66,1,RS,12,5,2017,17.242905092592594,21.994582789394098,4.751677696801504,High Risk
179.9,33.65,179.9,33.65,1,RJ,2,4,2018,18.02869212962963,24.783738792997674,6.755046663368045,High Risk
1340.0,44.74,1340.0,44.74,1,AM,11,3,2017,33.02148148148148,21.423398546351027,11.598082935130453,High Risk
44.88,41.11,44.88,41.11,1,MG,3,1,2018,8.918090277777777,21.413751505593396,12.495661227815619,High Risk
121.0,37.54,121.0,37.54,1,CE,3,2,2018,20.52028935185185,28.820272793744806,8.299983441892955,High Risk
106.08000000000001,49.56,53.040000000000006,24.78,2,RJ,3,3,2018,7.0077893518518515,23.522510884911345,16.514721533059493,High Risk
58.9,22.73,58.9,22.73,1,AL,10,6,2017,12.16505787037037,21.907186979526372,9.742129109156002,High Risk
89.9,19.6,89.9,19.6,1,SC,3,1,2018,29.200023148148148,21.349821045357263,7.850202102790885,High Risk
209.6,18.72,209.6,18.72,1,RJ,11,3,2017,11.41449074074074,20.383864688244245,8.969373947503504,High Risk
23.99,15.79,23.99,15.79,1,MT,11,5,2017,10.088969907407407,21.46008295254502,11.371113045137612,High Risk
49.9,17.6,49.9,17.6,1,RS,2,5,2018,18.888796296296295,21.349821045357263,2.461024749060968,High Risk
23.8,21.15,23.8,21.15,1,AL,1,6,2018,15.437222222222223,21.69994126916416,6.262719046941937,High Risk
149.0,14.79,149.0,14.79,1,RJ,12,5,2017,44.15530092592593,20.22201158375322,23.93328934217271,High Risk
14.6,14.1,14.6,14.1,1,RJ,12,1,2017,10.924675925925927,20.795750749640362,9.871074823714435,High Risk
27.99,15.1,27.99,15.1,1,ES,2,6,2018,15.506747685185186,21.296363205823422,5.789615520638236,High Risk
79.9,35.88,79.9,35.88,1,RN,3,4,2018,21.126006944444445,21.849790041352353,0.7237830969079084,High Risk
144.99,20.25,144.99,20.25,1,MT,2,5,2018,55.2656712962963,21.349821045357263,33.91585025093903,High Risk
79.0,25.83,79.0,25.83,1,PE,11,6,2017,30.78355324074074,21.42476998048065,9.35878326026009,High Risk
59.0,15.29,59.0,15.29,1,RJ,3,2,2018,35.352164351851854,25.41149761428663,9.940666737565223,High Risk
32.9,15.23,32.9,15.23,1,RJ,3,4,2018,18.589791666666667,25.271189824960956,6.681398158294289,High Risk
82.99,17.83,82.99,17.83,1,ES,12,3,2017,29.673703703703705,21.27615814438655,8.397545559317155,High Risk
79.98,44.33,79.98,44.33,1,RJ,3,2,2018,37.15819444444445,23.84425832749566,13.313936116948788,High Risk
29.99,17.95,29.99,17.95,1,BA,4,4,2018,13.086203703703704,21.25152552202732,8.165321818323614,High Risk
479.96,110.4,119.99,27.6,4,SC,3,1,2018,28.60445601851852,21.806084286784454,6.798371731734065,High Risk
110.0,17.21,110.0,17.21,1,RJ,2,0,2018,10.354710648148147,26.09123932098217,15.736528672834021,High Risk
49.8,29.04,24.9,14.52,2,SC,1,0,2017,92.78483796296297,20.42751233043776,72.3573256325252,High Risk
56.99,17.68,56.99,17.68,1,CE,12,5,2017,25.941145833333334,24.537413134557045,1.4037326987762881,High Risk
219.0,19.41,219.0,19.41,1,RJ,3,3,2018,25.246157407407406,26.61745902129638,1.3713016138889742,High Risk
72.0,38.55,72.0,38.55,1,PE,3,2,2018,22.872777777777777,21.923899060183068,0.9488787175947095,High Risk
135.0,25.79,135.0,25.79,1,SC,11,3,2017,15.745960648148149,20.683966864212223,4.938006216064075,High Risk
24.99,17.63,24.99,17.63,1,PA,3,4,2018,40.004953703703706,30.96230391008623,9.042649793617475,High Risk
749.8,146.13,374.9,73.065,2,CE,11,3,2017,22.271585648148147,24.301060984792272,2.0294753366441256,High Risk
29.99,21.15,29.99,21.15,1,AM,12,5,2017,37.87986111111111,22.613006651657596,15.266854459453516,High Risk
248.99,74.69,248.99,74.69,1,GO,11,1,2017,15.239502314814814,23.10152023336329,7.862017918548474,High Risk
59.9,16.86,59.9,16.86,1,GO,3,6,2018,38.919571759259256,21.37677676063626,17.542794998622995,High Risk
50.0,18.23,50.0,18.23,1,RJ,3,4,2018,25.834918981481483,25.795681883910547,0.039237097570936186,High Risk
85.0,15.34,85.0,15.34,1,SC,2,0,2018,14.380069444444445,21.269407490544424,6.889338046099979,High Risk
6.84,25.63,6.84,25.63,1,PA,1,0,2018,10.451053240740741,22.96443438135441,12.513381140613667,High Risk
179.94,70.48,179.94,70.48,1,PA,3,3,2018,32.46222222222222,39.370408924177944,6.908186701955721,High Risk
899.0,48.35,899.0,48.35,1,CE,5,4,2018,20.070787037037036,20.53866594707199,0.46787891003495474,High Risk
25.99,16.92,25.99,16.92,1,GO,11,4,2017,10.16667824074074,20.806589738099156,10.639911497358415,High Risk
279.99,19.4,279.99,19.4,1,RJ,12,0,2017,10.19414351851852,21.83720667211358,11.643063153595062,High Risk
119.0,27.38,119.0,27.38,1,BA,4,6,2018,22.2640625,20.840942464838445,1.4231200351615563,High Risk
79.0,17.8,79.0,17.8,1,RJ,12,0,2017,37.13462962962963,21.592199788728944,15.542429840900684,High Risk
53.9,59.55,53.9,59.55,1,RS,1,5,2018,22.960856481481482,24.791917181667223,1.8310607001857413,High Risk
288.82,52.58,144.41,26.29,2,MT,2,0,2018,22.522743055555555,21.484254373615048,1.0384886819405068,High Risk
46.4,15.11,46.4,15.11,1,ES,2,4,2018,12.736782407407407,21.269407490544424,8.532625083137017,High Risk
229.0,15.47,229.0,15.47,1,SC,2,4,2018,4.136284722222222,21.269407490544424,17.133122768322202,High Risk
65.98,35.2,32.99,17.6,2,RS,2,4,2018,13.32236111111111,21.349821045357263,8.027459934246153,High Risk
270.0,16.64,270.0,16.64,1,RJ,11,0,2017,13.885196759259259,20.314866429104555,6.429669669845296,High Risk
50.99,21.16,50.99,21.16,1,PE,11,2,2017,7.928912037037037,21.288739336581866,13.359827299544829,High Risk
49.9,17.6,49.9,17.6,1,RJ,12,4,2017,27.030381944444443,22.128313940057666,4.902068004386777,High Risk
70.0,17.06,70.0,17.06,1,RJ,12,4,2017,19.769166666666667,22.194464065205075,2.425297398538408,High Risk
115.0,36.13,115.0,36.13,1,BA,11,5,2017,24.525601851851853,22.115537588257457,2.4100642635943963,High Risk
67.9,25.76,67.9,25.76,1,PE,11,5,2017,19.55787037037037,21.509756495175942,1.951886124805572,High Risk
29.9,25.38,29.9,25.38,1,AM,11,2,2017,28.833460648148147,21.90410113412214,6.929359514026007,High Risk
56.8,16.97,56.8,16.97,1,RJ,2,0,2018,14.99755787037037,25.79145248007385,10.79389460970348,High Risk
64.9,20.85,64.9,20.85,1,BA,12,3,2017,15.159675925925926,21.63600774909461,6.4763318231686835,High Risk
134.9,17.38,134.9,17.38,1,RJ,2,3,2018,18.774791666666665,26.017836698348695,7.24304503168203,High Risk
54.4,16.14,54.4,16.14,1,SC,12,0,2017,8.790740740740741,20.41795066819582,11.62720992745508,High Risk
249.99,22.59,249.99,22.59,1,RJ,12,3,2017,8.17662037037037,22.49107620772783,14.314455837357459,High Risk
119.9,34.2,119.9,34.2,1,RJ,12,2,2017,14.296388888888888,22.431226476101347,8.13483758721246,High Risk
31.9,34.15,31.9,34.15,1,MA,11,2,2017,14.583194444444445,24.30558896744516,9.722394523000716,High Risk
50.99,22.07,50.99,22.07,1,BA,4,3,2018,26.15826388888889,21.98584098564913,4.1724229032397595,High Risk
219.0,17.97,219.0,17.97,1,BA,2,2,2018,22.127777777777776,21.349821045357263,0.7779567324205132,High Risk
50.0,15.1,50.0,15.1,1,SC,2,0,2018,4.839756944444445,21.269407490544424,16.429650546099978,High Risk
20.9,22.85,20.9,22.85,1,RN,3,1,2018,15.369976851851852,21.465233951098458,6.095257099246606,High Risk
599.0,58.63,599.0,58.63,1,PE,12,0,2017,25.722233796296297,23.429752336064908,2.2924814602313894,High Risk
85.9,69.48,85.9,69.48,1,RS,11,1,2017,9.969988425925926,23.136626760358624,13.166638334432697,High Risk
199.99,25.05,199.99,25.05,1,BA,3,2,2018,13.950011574074074,21.374590436859293,7.42457886278522,High Risk
